Filer_ID,Filer_NamL,Report_Num,Committee_Type,Rpt_Date,From_Date,Thru_Date,Elect_Date,tblCover_Office_Cd,tblCover_Offic_Dscr,Rec_Type,Form_Type,Line_Item,Amount_A,Amount_B,Amount_C
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,H,1,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,H,2,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,H,3,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,I,1,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,I,2,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,I,3,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,I,4,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,F460,1,156650,156950,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,F460,2,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,F460,3,156650,156950,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,F460,4,428,428,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,F460,5,157078,157378,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,F460,6,82153.75,83048.73,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,F460,7,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,F460,8,82153.75,83048.73,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,F460,9,-28788.11,20000,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,F460,10,428,428,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,F460,11,53793.64,103476.73,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,F460,12,10175.19,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,F460,13,156650,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,F460,14,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,F460,15,82153.75,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,F460,16,84671.44,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,F460,17,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,F460,18,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,F460,19,20000,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,A,1,156600,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,A,2,50,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,A,3,156650,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,B1,1,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,B1,2,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,B1,3,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,C,1,428,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,C,2,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,C,3,428,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,D,1,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,D,2,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,D,3,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,E,1,82060.45,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,E,2,93.3,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,E,3,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,E,4,82153.75,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,F,1,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,F,2,28788.11,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,F,3,-28788.11,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,H,1,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,H,2,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,H,3,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,I,1,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,I,2,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,I,3,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,003,BMC,2020-02-21,2020-01-19,2020-02-15,2020-03-03,,,SMRY,I,4,0,0,0
